input_text,target_text
"Producto para catálogo: televisor LED (HP). Color: azul, tamaño: mediano, forma: ovalado, material: metal, estado: usado. Recomendado para: gaming.","Este televisor LED de la marca HP combina elegancia y funcionalidad. Su diseño ovalado, color azul y tamaño mediano lo hacen ideal para gaming. Estado: usado."
Actúa como un vendedor profesional. Describe un producto: hub USB-C; marca: Apple; color: plateado; tamaño: mediano; forma: rectangular; material: plástico; estado: usado; uso recomendado: gaming.,"Este hub USB-C de la marca Apple combina elegancia y funcionalidad. Su diseño rectangular, color plateado y tamaño mediano lo hacen ideal para gaming. Estado: usado."
"Genera una descripción atractiva de este artículo: cámara de seguridad, marca Logitech, color rojo, tamaño mediano, forma rectangular, hecho de vidrio, condición reacondicionado, perfecto para gaming.","Con estructura de vidrio y diseño rectangular, este cámara de seguridad marca Logitech ofrece gran rendimiento y estilo. Ideal para gaming. Se encuentra en estado reacondicionado."
"Genera una descripción atractiva de este artículo: proyector portátil, marca Acer, color verde, tamaño compacto, forma ovalado, hecho de plástico, condición reacondicionado, perfecto para gaming.","Potencia y estilo se unen en este proyector portátil de Acer. Color verde, tamaño compacto y excelente condición reacondicionado. Perfecto para gaming."
"Genera una descripción atractiva de este artículo: proyector portátil, marca Sony, color gris, tamaño mediano, forma ovalado, hecho de metal, condición usado, perfecto para oficina.","Potencia y estilo se unen en este proyector portátil de Sony. Color gris, tamaño mediano y excelente condición usado. Perfecto para oficina."
"Quiero convencer a un cliente para que compre un impresora marca Asus, color azul, tamaño mediano, forma rectangular, hecho de plástico, en estado usado, ideal para gaming.","Con estructura de plástico y diseño rectangular, este impresora marca Asus ofrece gran rendimiento y estilo. Ideal para gaming. Se encuentra en estado usado."
Actúa como un vendedor profesional. Describe un producto: teclado mecánico; marca: Lenovo; color: gris; tamaño: grande; forma: cuadrado; material: vidrio; estado: reacondicionado; uso recomendado: hogar.,"Con estructura de vidrio y diseño cuadrado, este teclado mecánico marca Lenovo ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado reacondicionado."
Actúa como un vendedor profesional. Describe un producto: drone; marca: Logitech; color: blanco; tamaño: mediano; forma: rectangular; material: metal; estado: reacondicionado; uso recomendado: hogar.,"Con estructura de metal y diseño rectangular, este drone marca Logitech ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado reacondicionado."
"Producto para catálogo: parlante bluetooth (Lenovo). Color: verde, tamaño: mediano, forma: rectangular, material: vidrio, estado: nuevo. Recomendado para: oficina.","Un excelente parlante bluetooth nuevo, color verde, con forma rectangular y materiales de calidad como vidrio. Diseñado por Lenovo para quienes buscan lo mejor en oficina."
"Quiero convencer a un cliente para que compre un hub USB-C marca Logitech, color verde, tamaño grande, forma rectangular, hecho de vidrio, en estado nuevo, ideal para oficina.","Con estructura de vidrio y diseño rectangular, este hub USB-C marca Logitech ofrece gran rendimiento y estilo. Ideal para oficina. Se encuentra en estado nuevo."
"Eres asesor de tecnología. Promociona un barra de sonido de la marca Xiaomi, color verde, tamaño grande, con forma rectangular, material plástico, estado usado, pensado para oficina.","Con estructura de plástico y diseño rectangular, este barra de sonido marca Xiaomi ofrece gran rendimiento y estilo. Ideal para oficina. Se encuentra en estado usado."
"Producto para catálogo: mouse ergonómico (Logitech). Color: verde, tamaño: mediano, forma: rectangular, material: aluminio, estado: nuevo. Recomendado para: oficina.","Un excelente mouse ergonómico nuevo, color verde, con forma rectangular y materiales de calidad como aluminio. Diseñado por Logitech para quienes buscan lo mejor en oficina."
"Eres asesor de tecnología. Promociona un drone de la marca Apple, color azul, tamaño grande, con forma ovalado, material plástico, estado nuevo, pensado para hogar.","Con estructura de plástico y diseño ovalado, este drone marca Apple ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado nuevo."
"Quiero convencer a un cliente para que compre un disco duro externo marca Logitech, color gris, tamaño mediano, forma circular, hecho de aluminio, en estado reacondicionado, ideal para oficina.","Potencia y estilo se unen en este disco duro externo de Logitech. Color gris, tamaño mediano y excelente condición reacondicionado. Perfecto para oficina."
Actúa como un vendedor profesional. Describe un producto: luces LED; marca: Asus; color: negro; tamaño: grande; forma: cuadrado; material: aluminio; estado: nuevo; uso recomendado: estudio.,"Potencia y estilo se unen en este luces LED de Asus. Color negro, tamaño grande y excelente condición nuevo. Perfecto para estudio."
"Producto para catálogo: barra de sonido (Sony). Color: plateado, tamaño: mediano, forma: ovalado, material: aluminio, estado: usado. Recomendado para: oficina.","Con estructura de aluminio y diseño ovalado, este barra de sonido marca Sony ofrece gran rendimiento y estilo. Ideal para oficina. Se encuentra en estado usado."
Actúa como un vendedor profesional. Describe un producto: smartphone; marca: Acer; color: verde; tamaño: grande; forma: ovalado; material: vidrio; estado: nuevo; uso recomendado: estudio.,"Este smartphone fue diseñado para el uso en estudio, con cuerpo de vidrio y un elegante color verde. Marca Acer, estado: nuevo."
"Genera una descripción atractiva de este artículo: reloj inteligente, marca Xiaomi, color azul, tamaño compacto, forma cuadrado, hecho de plástico, condición usado, perfecto para oficina.","Un excelente reloj inteligente usado, color azul, con forma cuadrado y materiales de calidad como plástico. Diseñado por Xiaomi para quienes buscan lo mejor en oficina."
"Quiero convencer a un cliente para que compre un notebook marca Asus, color negro, tamaño grande, forma rectangular, hecho de aluminio, en estado nuevo, ideal para viajes.","Con estructura de aluminio y diseño rectangular, este notebook marca Asus ofrece gran rendimiento y estilo. Ideal para viajes. Se encuentra en estado nuevo."
"Producto para catálogo: hub USB-C (Sony). Color: gris, tamaño: mediano, forma: circular, material: plástico, estado: reacondicionado. Recomendado para: hogar.","Un excelente hub USB-C reacondicionado, color gris, con forma circular y materiales de calidad como plástico. Diseñado por Sony para quienes buscan lo mejor en hogar."
"Eres asesor de tecnología. Promociona un mouse ergonómico de la marca Sony, color negro, tamaño mediano, con forma circular, material aluminio, estado usado, pensado para estudio.","Este mouse ergonómico fue diseñado para el uso en estudio, con cuerpo de aluminio y un elegante color negro. Marca Sony, estado: usado."
"Producto para catálogo: monitor gamer (Asus). Color: rojo, tamaño: compacto, forma: rectangular, material: vidrio, estado: nuevo. Recomendado para: oficina.","Este monitor gamer de la marca Asus combina elegancia y funcionalidad. Su diseño rectangular, color rojo y tamaño compacto lo hacen ideal para oficina. Estado: nuevo."
"Producto para catálogo: mouse ergonómico (Acer). Color: gris, tamaño: grande, forma: cuadrado, material: metal, estado: reacondicionado. Recomendado para: hogar.","Con estructura de metal y diseño cuadrado, este mouse ergonómico marca Acer ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado reacondicionado."
"Eres asesor de tecnología. Promociona un luces LED de la marca Lenovo, color gris, tamaño grande, con forma rectangular, material metal, estado nuevo, pensado para oficina.","Un excelente luces LED nuevo, color gris, con forma rectangular y materiales de calidad como metal. Diseñado por Lenovo para quienes buscan lo mejor en oficina."
"Quiero convencer a un cliente para que compre un notebook marca HP, color rojo, tamaño grande, forma ovalado, hecho de plástico, en estado reacondicionado, ideal para hogar.","Un excelente notebook reacondicionado, color rojo, con forma ovalado y materiales de calidad como plástico. Diseñado por HP para quienes buscan lo mejor en hogar."
"Quiero convencer a un cliente para que compre un tablet marca Xiaomi, color azul, tamaño grande, forma circular, hecho de aluminio, en estado usado, ideal para oficina.","Este tablet de la marca Xiaomi combina elegancia y funcionalidad. Su diseño circular, color azul y tamaño grande lo hacen ideal para oficina. Estado: usado."
"Quiero convencer a un cliente para que compre un notebook marca Sony, color rojo, tamaño compacto, forma ovalado, hecho de metal, en estado reacondicionado, ideal para oficina.","Potencia y estilo se unen en este notebook de Sony. Color rojo, tamaño compacto y excelente condición reacondicionado. Perfecto para oficina."
"Quiero convencer a un cliente para que compre un cámara de seguridad marca Lenovo, color rojo, tamaño compacto, forma circular, hecho de vidrio, en estado usado, ideal para viajes.","Un excelente cámara de seguridad usado, color rojo, con forma circular y materiales de calidad como vidrio. Diseñado por Lenovo para quienes buscan lo mejor en viajes."
"Producto para catálogo: notebook (Logitech). Color: plateado, tamaño: compacto, forma: ovalado, material: plástico, estado: nuevo. Recomendado para: estudio.","Con estructura de plástico y diseño ovalado, este notebook marca Logitech ofrece gran rendimiento y estilo. Ideal para estudio. Se encuentra en estado nuevo."
"Quiero convencer a un cliente para que compre un parlante bluetooth marca HP, color azul, tamaño grande, forma ovalado, hecho de vidrio, en estado reacondicionado, ideal para hogar.","Este parlante bluetooth de la marca HP combina elegancia y funcionalidad. Su diseño ovalado, color azul y tamaño grande lo hacen ideal para hogar. Estado: reacondicionado."
"Eres asesor de tecnología. Promociona un proyector portátil de la marca Apple, color negro, tamaño mediano, con forma cuadrado, material vidrio, estado reacondicionado, pensado para gaming.","Un excelente proyector portátil reacondicionado, color negro, con forma cuadrado y materiales de calidad como vidrio. Diseñado por Apple para quienes buscan lo mejor en gaming."
Actúa como un vendedor profesional. Describe un producto: disco duro externo; marca: Lenovo; color: azul; tamaño: compacto; forma: circular; material: plástico; estado: nuevo; uso recomendado: estudio.,"Potencia y estilo se unen en este disco duro externo de Lenovo. Color azul, tamaño compacto y excelente condición nuevo. Perfecto para estudio."
"Quiero convencer a un cliente para que compre un smartphone marca Logitech, color verde, tamaño mediano, forma ovalado, hecho de aluminio, en estado usado, ideal para estudio.","Este smartphone fue diseñado para el uso en estudio, con cuerpo de aluminio y un elegante color verde. Marca Logitech, estado: usado."
